,Latitude,Longitude,1989_Primavera
4511,53.0,20.5,10.27
4512,53.0,21.0,10.33
4513,53.0,21.5,10.1
4514,53.0,22.0,9.73
4515,53.0,22.5,9.3
4516,53.0,23.0,9.43
4517,53.0,23.5,9.63
4518,53.0,24.0,9.5
4519,53.0,24.5,9.33
4520,53.0,25.0,9.23
4521,53.0,25.5,9.17
4522,53.0,26.0,9.37
4523,53.0,26.5,9.53
4524,53.0,27.0,9.6
4525,53.0,27.5,9.33
4526,53.0,28.0,9.23
4527,53.0,28.5,9.23
4528,53.0,29.0,9.13
4529,53.0,29.5,9.3
4530,53.0,30.0,9.4
4531,53.0,30.5,9.4
4532,53.0,31.0,9.3
4533,53.0,31.5,9.27
4534,53.0,32.0,9.33
4535,53.0,32.5,9.23
4536,53.0,33.0,9.2
4537,53.0,33.5,9.1
4538,53.0,34.0,9.07
4539,53.0,34.5,8.9
4540,53.0,35.0,8.53
4541,53.0,35.5,8.47
4542,53.0,36.0,8.4
4543,53.0,36.5,8.3
4544,53.0,37.0,8.17
4545,53.0,37.5,8.1
4546,53.0,38.0,8.03
4547,53.0,38.5,7.93
4548,53.0,39.0,7.97
4549,53.0,39.5,7.93
4550,52.5,-25.0,-999.99
4551,52.5,-24.5,-999.99
4552,52.5,-24.0,-999.99
4553,52.5,-23.5,-999.99
4554,52.5,-23.0,-999.99
4555,52.5,-22.5,-999.99
4556,52.5,-22.0,-999.99
4557,52.5,-21.5,-999.99
4558,52.5,-21.0,-999.99
4559,52.5,-20.5,-999.99
4560,52.5,-20.0,-999.99
4561,52.5,-19.5,-999.99
4562,52.5,-19.0,-999.99
4563,52.5,-18.5,-999.99
4564,52.5,-18.0,-999.99
4565,52.5,-17.5,-999.99
4566,52.5,-17.0,-999.99
4567,52.5,-16.5,-999.99
4568,52.5,-16.0,-999.99
4569,52.5,-15.5,-999.99
4570,52.5,-15.0,-999.99
4571,52.5,-14.5,-999.99
4572,52.5,-14.0,-999.99
4573,52.5,-13.5,-999.99
4574,52.5,-13.0,-999.99
4575,52.5,-12.5,-999.99
4576,52.5,-12.0,-999.99
4577,52.5,-11.5,-999.99
4578,52.5,-11.0,-999.99
4579,52.5,-10.5,8.73
4580,52.5,-10.0,8.4
4581,52.5,-9.5,8.3
4582,52.5,-9.0,8.43
4583,52.5,-8.5,8.37
4584,52.5,-8.0,7.97
4585,52.5,-7.5,8.63
4586,52.5,-7.0,8.67
4587,52.5,-6.5,8.77
4588,52.5,-6.0,-999.99
4589,52.5,-5.5,8.9
4590,52.5,-5.0,8.6
4591,52.5,-4.5,8.43
4592,52.5,-4.0,7.3
4593,52.5,-3.5,7.53
4594,52.5,-3.0,8.5
4595,52.5,-2.5,8.53
4596,52.5,-2.0,8.63
4597,52.5,-1.5,8.7
4598,52.5,-1.0,8.7
4599,52.5,-0.5,8.73
4600,52.5,0.0,8.77
4601,52.5,0.5,8.5
4602,52.5,1.0,8.73
4603,52.5,1.5,9.2
4604,52.5,2.0,-999.99
4605,52.5,2.5,-999.99
4606,52.5,3.0,-999.99
4607,52.5,3.5,-999.99
4608,52.5,4.0,9.73
4609,52.5,4.5,9.57
4610,52.5,5.0,9.57
4611,52.5,5.5,9.53
4612,52.5,6.0,9.57
4613,52.5,6.5,9.63
4614,52.5,7.0,9.53
4615,52.5,7.5,9.7
4616,52.5,8.0,9.53
4617,52.5,8.5,9.57
4618,52.5,9.0,9.4
4619,52.5,9.5,9.4
4620,52.5,10.0,9.5
4621,52.5,10.5,9.5
4622,52.5,11.0,9.83
4623,52.5,11.5,10.17
4624,52.5,12.0,10.2
4625,52.5,12.5,10.47
4626,52.5,13.0,10.6
4627,52.5,13.5,10.27
4628,52.5,14.0,10.27
4629,52.5,14.5,10.43
4630,52.5,15.0,10.4
4631,52.5,15.5,10.3
4632,52.5,16.0,10.23
4633,52.5,16.5,9.9
4634,52.5,17.0,9.63
4635,52.5,17.5,9.17
4636,52.5,18.0,9.47
4637,52.5,18.5,10.03
4638,52.5,19.0,9.9
4639,52.5,19.5,9.73
4640,52.5,20.0,9.9
4641,52.5,20.5,9.97
4642,52.5,21.0,10.1
4643,52.5,21.5,9.83
4644,52.5,22.0,9.7
4645,52.5,22.5,10.0
4646,52.5,23.0,10.07
4647,52.5,23.5,10.03
4648,52.5,24.0,9.87
4649,52.5,24.5,9.7
4650,52.5,25.0,9.57
4651,52.5,25.5,9.47
4652,52.5,26.0,9.6
4653,52.5,26.5,9.87
4654,52.5,27.0,9.83
4655,52.5,27.5,9.67
4656,52.5,28.0,9.53
4657,52.5,28.5,9.37
4658,52.5,29.0,9.43
4659,52.5,29.5,9.57
4660,52.5,30.0,9.6
4661,52.5,30.5,9.77
4662,52.5,31.0,9.7
4663,52.5,31.5,9.63
4664,52.5,32.0,9.6
4665,52.5,32.5,9.53
4666,52.5,33.0,9.4
4667,52.5,33.5,9.3
4668,52.5,34.0,9.37
4669,52.5,34.5,9.4
4670,52.5,35.0,8.87
4671,52.5,35.5,8.8
4672,52.5,36.0,8.6
4673,52.5,36.5,8.53
4674,52.5,37.0,8.7
4675,52.5,37.5,8.7
4676,52.5,38.0,8.53
4677,52.5,38.5,8.37
4678,52.5,39.0,8.33
4679,52.5,39.5,8.23
4680,52.0,-25.0,-999.99
4681,52.0,-24.5,-999.99
4682,52.0,-24.0,-999.99
4683,52.0,-23.5,-999.99
4684,52.0,-23.0,-999.99
4685,52.0,-22.5,-999.99
4686,52.0,-22.0,-999.99
4687,52.0,-21.5,-999.99
4688,52.0,-21.0,-999.99
4689,52.0,-20.5,-999.99
4690,52.0,-20.0,-999.99
4691,52.0,-19.5,-999.99
4692,52.0,-19.0,-999.99
4693,52.0,-18.5,-999.99
4694,52.0,-18.0,-999.99
4695,52.0,-17.5,-999.99
4696,52.0,-17.0,-999.99
4697,52.0,-16.5,-999.99
4698,52.0,-16.0,-999.99
4699,52.0,-15.5,-999.99
4700,52.0,-15.0,-999.99
4701,52.0,-14.5,-999.99
4702,52.0,-14.0,-999.99
4703,52.0,-13.5,-999.99
4704,52.0,-13.0,-999.99
4705,52.0,-12.5,-999.99
4706,52.0,-12.0,-999.99
4707,52.0,-11.5,-999.99
4708,52.0,-11.0,-999.99
4709,52.0,-10.5,8.9
4710,52.0,-10.0,8.2
4711,52.0,-9.5,7.87
4712,52.0,-9.0,8.77
4713,52.0,-8.5,9.07
4714,52.0,-8.0,9.33
4715,52.0,-7.5,-999.99
4716,52.0,-7.0,-999.99
4717,52.0,-6.5,-999.99
4718,52.0,-6.0,-999.99
4719,52.0,-5.5,8.97
4720,52.0,-5.0,8.8
4721,52.0,-4.5,8.77
4722,52.0,-4.0,8.07
4723,52.0,-3.5,8.5
4724,52.0,-3.0,8.83
4725,52.0,-2.5,9.17
4726,52.0,-2.0,8.77
4727,52.0,-1.5,9.17
4728,52.0,-1.0,9.07
4729,52.0,-0.5,9.17
4730,52.0,0.0,9.17
4731,52.0,0.5,9.17
4732,52.0,1.0,9.43
4733,52.0,1.5,-999.99
4734,52.0,2.0,-999.99
4735,52.0,2.5,-999.99
4736,52.0,3.0,-999.99
4737,52.0,3.5,10.13
4738,52.0,4.0,9.8
4739,52.0,4.5,9.9
4740,52.0,5.0,9.97
4741,52.0,5.5,9.93
4742,52.0,6.0,10.07
4743,52.0,6.5,10.27
4744,52.0,7.0,10.1
4745,52.0,7.5,10.2
4746,52.0,8.0,9.97
4747,52.0,8.5,9.2
4748,52.0,9.0,8.67
4749,52.0,9.5,8.8
4750,52.0,10.0,8.87
4751,52.0,10.5,8.57
4752,52.0,11.0,9.43
4753,52.0,11.5,10.23
4754,52.0,12.0,10.5
4755,52.0,12.5,10.5
4756,52.0,13.0,10.6
4757,52.0,13.5,10.4
4758,52.0,14.0,10.3
4759,52.0,14.5,10.63
4760,52.0,15.0,10.6
4761,52.0,15.5,10.5
4762,52.0,16.0,10.0
4763,52.0,16.5,9.83
4764,52.0,17.0,9.33
4765,52.0,17.5,9.1
4766,52.0,18.0,8.83
4767,52.0,18.5,9.43
4768,52.0,19.0,9.57
4769,52.0,19.5,9.23
4770,52.0,20.0,9.5
4771,52.0,20.5,9.43
4772,52.0,21.0,9.5
4773,52.0,21.5,9.5
4774,52.0,22.0,9.47
4775,52.0,22.5,9.73
4776,52.0,23.0,10.03
4777,52.0,23.5,10.07
4778,52.0,24.0,9.9
4779,52.0,24.5,9.8
4780,52.0,25.0,9.63
4781,52.0,25.5,9.63
4782,52.0,26.0,9.83
4783,52.0,26.5,9.93
4784,52.0,27.0,9.8
4785,52.0,27.5,9.67
4786,52.0,28.0,9.6
4787,52.0,28.5,9.5
4788,52.0,29.0,9.6
4789,52.0,29.5,9.73
4790,52.0,30.0,9.9
4791,52.0,30.5,9.87
4792,52.0,31.0,9.97
4793,52.0,31.5,9.9
4794,52.0,32.0,9.8
4795,52.0,32.5,9.57
4796,52.0,33.0,9.6
4797,52.0,33.5,9.5
4798,52.0,34.0,9.57
4799,52.0,34.5,9.67
4800,52.0,35.0,9.67
4801,52.0,35.5,9.27
4802,52.0,36.0,8.87
4803,52.0,36.5,8.73
4804,52.0,37.0,8.73
4805,52.0,37.5,8.77
4806,52.0,38.0,8.7
4807,52.0,38.5,8.7
4808,52.0,39.0,8.67
4809,52.0,39.5,8.53
4810,51.5,-25.0,-999.99
4811,51.5,-24.5,-999.99
4812,51.5,-24.0,-999.99
4813,51.5,-23.5,-999.99
4814,51.5,-23.0,-999.99
4815,51.5,-22.5,-999.99
4816,51.5,-22.0,-999.99
4817,51.5,-21.5,-999.99
4818,51.5,-21.0,-999.99
4819,51.5,-20.5,-999.99
4820,51.5,-20.0,-999.99
4821,51.5,-19.5,-999.99
4822,51.5,-19.0,-999.99
4823,51.5,-18.5,-999.99
4824,51.5,-18.0,-999.99
4825,51.5,-17.5,-999.99
4826,51.5,-17.0,-999.99
4827,51.5,-16.5,-999.99
4828,51.5,-16.0,-999.99
4829,51.5,-15.5,-999.99
4830,51.5,-15.0,-999.99
4831,51.5,-14.5,-999.99
4832,51.5,-14.0,-999.99
4833,51.5,-13.5,-999.99
4834,51.5,-13.0,-999.99
4835,51.5,-12.5,-999.99
4836,51.5,-12.0,-999.99
4837,51.5,-11.5,-999.99
4838,51.5,-11.0,-999.99
4839,51.5,-10.5,-999.99
4840,51.5,-10.0,9.53
4841,51.5,-9.5,-999.99
4842,51.5,-9.0,-999.99
4843,51.5,-8.5,-999.99
4844,51.5,-8.0,-999.99
4845,51.5,-7.5,-999.99
4846,51.5,-7.0,-999.99
4847,51.5,-6.5,-999.99
4848,51.5,-6.0,-999.99
4849,51.5,-5.5,-999.99
4850,51.5,-5.0,-999.99
4851,51.5,-4.5,9.17
4852,51.5,-4.0,9.03
4853,51.5,-3.5,9.23
4854,51.5,-3.0,9.17
4855,51.5,-2.5,8.97
4856,51.5,-2.0,8.97
4857,51.5,-1.5,9.0
4858,51.5,-1.0,9.1
4859,51.5,-0.5,9.23
4860,51.5,0.0,9.27
4861,51.5,0.5,9.57
4862,51.5,1.0,9.73
4863,51.5,1.5,-999.99
4864,51.5,2.0,10.03
4865,51.5,2.5,10.27
4866,51.5,3.0,10.03
4867,51.5,3.5,10.27
4868,51.5,4.0,10.4
4869,51.5,4.5,10.5
4870,51.5,5.0,10.53
4871,51.5,5.5,10.5
4872,51.5,6.0,10.63
4873,51.5,6.5,10.93
4874,51.5,7.0,10.6
4875,51.5,7.5,9.37
4876,51.5,8.0,8.93
4877,51.5,8.5,8.87
4878,51.5,9.0,9.03
4879,51.5,9.5,8.93
4880,51.5,10.0,9.0
4881,51.5,10.5,9.5
4882,51.5,11.0,9.87
4883,51.5,11.5,10.2
4884,51.5,12.0,10.57
4885,51.5,12.5,10.43
4886,51.5,13.0,10.6
4887,51.5,13.5,10.53
4888,51.5,14.0,10.17
4889,51.5,14.5,10.03
4890,51.5,15.0,10.4
4891,51.5,15.5,10.0
4892,51.5,16.0,9.83
4893,51.5,16.5,9.83
4894,51.5,17.0,9.53
4895,51.5,17.5,9.5
4896,51.5,18.0,9.27
4897,51.5,18.5,9.07
4898,51.5,19.0,8.97
4899,51.5,19.5,9.43
4900,51.5,20.0,9.57
4901,51.5,20.5,9.17
4902,51.5,21.0,9.23
4903,51.5,21.5,9.3
4904,51.5,22.0,9.03
4905,51.5,22.5,9.03
4906,51.5,23.0,9.47
4907,51.5,23.5,9.83
4908,51.5,24.0,10.13
4909,51.5,24.5,9.93
4910,51.5,25.0,9.77
4911,51.5,25.5,9.73
4912,51.5,26.0,10.03
4913,51.5,26.5,10.23
4914,51.5,27.0,10.03
4915,51.5,27.5,9.87
4916,51.5,28.0,9.63
4917,51.5,28.5,9.63
4918,51.5,29.0,9.77
4919,51.5,29.5,9.97
4920,51.5,30.0,10.17
4921,51.5,30.5,10.2
4922,51.5,31.0,10.17
4923,51.5,31.5,10.2
4924,51.5,32.0,10.13
4925,51.5,32.5,10.03
4926,51.5,33.0,9.93
4927,51.5,33.5,9.87
4928,51.5,34.0,9.9
4929,51.5,34.5,9.93
4930,51.5,35.0,9.97
4931,51.5,35.5,9.73
4932,51.5,36.0,9.47
4933,51.5,36.5,9.17
4934,51.5,37.0,9.03
4935,51.5,37.5,9.13
4936,51.5,38.0,9.07
4937,51.5,38.5,8.9
4938,51.5,39.0,8.87
4939,51.5,39.5,8.83
4940,51.0,-25.0,-999.99
4941,51.0,-24.5,-999.99
4942,51.0,-24.0,-999.99
4943,51.0,-23.5,-999.99
4944,51.0,-23.0,-999.99
4945,51.0,-22.5,-999.99
4946,51.0,-22.0,-999.99
4947,51.0,-21.5,-999.99
4948,51.0,-21.0,-999.99
4949,51.0,-20.5,-999.99
4950,51.0,-20.0,-999.99
4951,51.0,-19.5,-999.99
4952,51.0,-19.0,-999.99
4953,51.0,-18.5,-999.99
4954,51.0,-18.0,-999.99
4955,51.0,-17.5,-999.99
4956,51.0,-17.0,-999.99
4957,51.0,-16.5,-999.99
4958,51.0,-16.0,-999.99
4959,51.0,-15.5,-999.99
4960,51.0,-15.0,-999.99
4961,51.0,-14.5,-999.99
4962,51.0,-14.0,-999.99
4963,51.0,-13.5,-999.99
4964,51.0,-13.0,-999.99
4965,51.0,-12.5,-999.99
4966,51.0,-12.0,-999.99
4967,51.0,-11.5,-999.99
4968,51.0,-11.0,-999.99
4969,51.0,-10.5,-999.99
4970,51.0,-10.0,-999.99
4971,51.0,-9.5,-999.99
4972,51.0,-9.0,-999.99
4973,51.0,-8.5,-999.99
4974,51.0,-8.0,-999.99
4975,51.0,-7.5,-999.99
4976,51.0,-7.0,-999.99
4977,51.0,-6.5,-999.99
4978,51.0,-6.0,-999.99
4979,51.0,-5.5,-999.99
4980,51.0,-5.0,9.1
4981,51.0,-4.5,9.07
4982,51.0,-4.0,8.83
4983,51.0,-3.5,9.27
4984,51.0,-3.0,9.33
4985,51.0,-2.5,9.2
4986,51.0,-2.0,9.3
4987,51.0,-1.5,9.47
4988,51.0,-1.0,9.5
4989,51.0,-0.5,9.77
4990,51.0,0.0,9.9
4991,51.0,0.5,10.2
4992,51.0,1.0,-999.99
4993,51.0,1.5,9.77
4994,51.0,2.0,9.8
4995,51.0,2.5,9.93
4996,51.0,3.0,10.13
4997,51.0,3.5,10.23
4998,51.0,4.0,10.4
4999,51.0,4.5,10.53
5000,51.0,5.0,10.53
5001,51.0,5.5,10.3
5002,51.0,6.0,9.67
5003,51.0,6.5,10.2
5004,51.0,7.0,10.57
5005,51.0,7.5,9.73
5006,51.0,8.0,9.6
5007,51.0,8.5,9.67
5008,51.0,9.0,9.2
5009,51.0,9.5,8.87
5010,51.0,10.0,8.8
5011,51.0,10.5,8.73
5012,51.0,11.0,8.93
5013,51.0,11.5,9.23
5014,51.0,12.0,9.3
5015,51.0,12.5,9.27
5016,51.0,13.0,9.3
5017,51.0,13.5,9.57
5018,51.0,14.0,9.57
5019,51.0,14.5,9.17
5020,51.0,15.0,8.57
5021,51.0,15.5,7.87
5022,51.0,16.0,8.23
5023,51.0,16.5,8.47
5024,51.0,17.0,9.67
5025,51.0,17.5,9.77
5026,51.0,18.0,9.4
5027,51.0,18.5,9.0
5028,51.0,19.0,8.87
5029,51.0,19.5,9.33
5030,51.0,20.0,9.57
5031,51.0,20.5,9.47
5032,51.0,21.0,9.13
5033,51.0,21.5,9.4
5034,51.0,22.0,9.3
5035,51.0,22.5,9.07
5036,51.0,23.0,9.0
5037,51.0,23.5,9.13
5038,51.0,24.0,9.33
5039,51.0,24.5,9.53
5040,51.0,25.0,9.5
5041,51.0,25.5,9.6
5042,51.0,26.0,9.8
5043,51.0,26.5,10.13
5044,51.0,27.0,10.1
5045,51.0,27.5,9.97
5046,51.0,28.0,9.6
5047,51.0,28.5,9.53
5048,51.0,29.0,9.6
5049,51.0,29.5,9.93
5050,51.0,30.0,10.37
5051,51.0,30.5,10.43
5052,51.0,31.0,10.33
5053,51.0,31.5,10.33
5054,51.0,32.0,10.23
5055,51.0,32.5,10.07
5056,51.0,33.0,10.07
5057,51.0,33.5,9.9
5058,51.0,34.0,10.07
5059,51.0,34.5,10.13
5060,51.0,35.0,10.23
5061,51.0,35.5,10.3
5062,51.0,36.0,10.03
5063,51.0,36.5,9.73
5064,51.0,37.0,9.63
5065,51.0,37.5,9.47
5066,51.0,38.0,9.2
5067,51.0,38.5,9.1
5068,51.0,39.0,9.07
5069,51.0,39.5,8.93
5070,50.5,-25.0,-999.99
5071,50.5,-24.5,-999.99
5072,50.5,-24.0,-999.99
5073,50.5,-23.5,-999.99
5074,50.5,-23.0,-999.99
5075,50.5,-22.5,-999.99
5076,50.5,-22.0,-999.99
5077,50.5,-21.5,-999.99
5078,50.5,-21.0,-999.99
5079,50.5,-20.5,-999.99
5080,50.5,-20.0,-999.99
5081,50.5,-19.5,-999.99
5082,50.5,-19.0,-999.99
5083,50.5,-18.5,-999.99
5084,50.5,-18.0,-999.99
5085,50.5,-17.5,-999.99
5086,50.5,-17.0,-999.99
5087,50.5,-16.5,-999.99
5088,50.5,-16.0,-999.99
5089,50.5,-15.5,-999.99
5090,50.5,-15.0,-999.99
5091,50.5,-14.5,-999.99
5092,50.5,-14.0,-999.99
5093,50.5,-13.5,-999.99
5094,50.5,-13.0,-999.99
5095,50.5,-12.5,-999.99
5096,50.5,-12.0,-999.99
5097,50.5,-11.5,-999.99
5098,50.5,-11.0,-999.99
5099,50.5,-10.5,-999.99
5100,50.5,-10.0,-999.99
5101,50.5,-9.5,-999.99
5102,50.5,-9.0,-999.99
5103,50.5,-8.5,-999.99
5104,50.5,-8.0,-999.99
5105,50.5,-7.5,-999.99
5106,50.5,-7.0,-999.99
5107,50.5,-6.5,-999.99
5108,50.5,-6.0,9.97
5109,50.5,-5.5,9.8
5110,50.5,-5.0,9.8
5111,50.5,-4.5,9.77
5112,50.5,-4.0,9.97
5113,50.5,-3.5,-999.99
5114,50.5,-3.0,-999.99
5115,50.5,-2.5,-999.99
5116,50.5,-2.0,-999.99
5117,50.5,-1.5,-999.99
5118,50.5,-1.0,-999.99
5119,50.5,-0.5,-999.99
5120,50.5,0.0,-999.99
5121,50.5,0.5,-999.99
5122,50.5,1.0,10.5
5123,50.5,1.5,10.3
5124,50.5,2.0,10.27
5125,50.5,2.5,10.47
5126,50.5,3.0,10.5
5127,50.5,3.5,10.13
5128,50.5,4.0,10.47
5129,50.5,4.5,10.27
5130,50.5,5.0,9.8
5131,50.5,5.5,9.4
5132,50.5,6.0,9.33
5133,50.5,6.5,9.27
5134,50.5,7.0,10.07
5135,50.5,7.5,10.0
5136,50.5,8.0,10.07
5137,50.5,8.5,10.6
5138,50.5,9.0,9.83
5139,50.5,9.5,9.1
5140,50.5,10.0,9.5
5141,50.5,10.5,9.37
5142,50.5,11.0,8.97
5143,50.5,11.5,8.33
5144,50.5,12.0,8.53
5145,50.5,12.5,8.43
5146,50.5,13.0,9.03
5147,50.5,13.5,9.73
5148,50.5,14.0,10.03
5149,50.5,14.5,10.27
5150,50.5,15.0,10.07
5151,50.5,15.5,9.73
5152,50.5,16.0,8.07
5153,50.5,16.5,7.83
5154,50.5,17.0,7.3
5155,50.5,17.5,9.2
5156,50.5,18.0,9.73
5157,50.5,18.5,9.5
5158,50.5,19.0,9.5
5159,50.5,19.5,9.2
5160,50.5,20.0,9.97
5161,50.5,20.5,10.07
5162,50.5,21.0,9.9
5163,50.5,21.5,9.8
5164,50.5,22.0,9.7
5165,50.5,22.5,9.97
5166,50.5,23.0,9.77
5167,50.5,23.5,9.87
5168,50.5,24.0,9.63
5169,50.5,24.5,9.4
5170,50.5,25.0,9.1
5171,50.5,25.5,9.57
5172,50.5,26.0,10.03
5173,50.5,26.5,10.47
5174,50.5,27.0,10.47
5175,50.5,27.5,10.13
5176,50.5,28.0,9.63
5177,50.5,28.5,9.4
5178,50.5,29.0,9.63
5179,50.5,29.5,10.17
5180,50.5,30.0,10.43
5181,50.5,30.5,10.6
5182,50.5,31.0,10.5
5183,50.5,31.5,10.37
5184,50.5,32.0,10.43
5185,50.5,32.5,10.27
5186,50.5,33.0,10.3
5187,50.5,33.5,10.2
5188,50.5,34.0,10.2
5189,50.5,34.5,10.4
5190,50.5,35.0,10.43
5191,50.5,35.5,10.33
5192,50.5,36.0,10.27
5193,50.5,36.5,10.0
5194,50.5,37.0,9.77
5195,50.5,37.5,9.43
5196,50.5,38.0,9.4
5197,50.5,38.5,9.37
5198,50.5,39.0,9.3
5199,50.5,39.5,9.13
5200,50.0,-25.0,-999.99
5201,50.0,-24.5,-999.99
5202,50.0,-24.0,-999.99
5203,50.0,-23.5,-999.99
5204,50.0,-23.0,-999.99
5205,50.0,-22.5,-999.99
5206,50.0,-22.0,-999.99
5207,50.0,-21.5,-999.99
5208,50.0,-21.0,-999.99
5209,50.0,-20.5,-999.99
5210,50.0,-20.0,-999.99
5211,50.0,-19.5,-999.99
5212,50.0,-19.0,-999.99
5213,50.0,-18.5,-999.99
5214,50.0,-18.0,-999.99
5215,50.0,-17.5,-999.99
5216,50.0,-17.0,-999.99
5217,50.0,-16.5,-999.99
5218,50.0,-16.0,-999.99
5219,50.0,-15.5,-999.99
5220,50.0,-15.0,-999.99
5221,50.0,-14.5,-999.99
5222,50.0,-14.0,-999.99
5223,50.0,-13.5,-999.99
5224,50.0,-13.0,-999.99
5225,50.0,-12.5,-999.99
5226,50.0,-12.0,-999.99
5227,50.0,-11.5,-999.99
5228,50.0,-11.0,-999.99
5229,50.0,-10.5,-999.99
5230,50.0,-10.0,-999.99
5231,50.0,-9.5,-999.99
5232,50.0,-9.0,-999.99
5233,50.0,-8.5,-999.99
5234,50.0,-8.0,-999.99
5235,50.0,-7.5,-999.99
5236,50.0,-7.0,-999.99
5237,50.0,-6.5,-999.99
5238,50.0,-6.0,-999.99
5239,50.0,-5.5,-999.99
5240,50.0,-5.0,-999.99
5241,50.0,-4.5,-999.99
5242,50.0,-4.0,-999.99
5243,50.0,-3.5,-999.99
5244,50.0,-3.0,10.0
5245,50.0,-2.5,-999.99
5246,50.0,-2.0,10.0
5247,50.0,-1.5,10.1
5248,50.0,-1.0,-999.99
5249,50.0,-0.5,-999.99
5250,50.0,0.0,10.47
5251,50.0,0.5,10.33
5252,50.0,1.0,10.37
5253,50.0,1.5,10.37
5254,50.0,2.0,10.9
5255,50.0,2.5,11.07
5256,50.0,3.0,10.93
5257,50.0,3.5,10.6
5258,50.0,4.0,10.03
5259,50.0,4.5,9.7
5260,50.0,5.0,9.43
5261,50.0,5.5,9.77
5262,50.0,6.0,10.03
5263,50.0,6.5,9.87
5264,50.0,7.0,9.67
5265,50.0,7.5,10.4
5266,50.0,8.0,11.3
5267,50.0,8.5,10.87
5268,50.0,9.0,10.37
5269,50.0,9.5,9.93
5270,50.0,10.0,9.5
5271,50.0,10.5,9.63
5272,50.0,11.0,9.2
5273,50.0,11.5,9.0
5274,50.0,12.0,8.63
5275,50.0,12.5,8.73
5276,50.0,13.0,9.6
5277,50.0,13.5,8.83
5278,50.0,14.0,8.9
5279,50.0,14.5,8.97
5280,50.0,15.0,9.2
5281,50.0,15.5,8.9
5282,50.0,16.0,8.6
5283,50.0,16.5,8.67
5284,50.0,17.0,9.1
5285,50.0,17.5,8.27
5286,50.0,18.0,9.0
5287,50.0,18.5,8.13
5288,50.0,19.0,7.97
5289,50.0,19.5,7.9
5290,50.0,20.0,8.33
5291,50.0,20.5,8.9
5292,50.0,21.0,9.33
5293,50.0,21.5,9.83
5294,50.0,22.0,9.47
5295,50.0,22.5,10.23
5296,50.0,23.0,10.27
5297,50.0,23.5,10.13
5298,50.0,24.0,9.87
5299,50.0,24.5,9.5
5300,50.0,25.0,9.43
5301,50.0,25.5,9.73
5302,50.0,26.0,10.5
5303,50.0,26.5,10.97
5304,50.0,27.0,10.63
5305,50.0,27.5,10.2
5306,50.0,28.0,9.63
5307,50.0,28.5,9.37
5308,50.0,29.0,9.6
5309,50.0,29.5,9.9
5310,50.0,30.0,10.27
5311,50.0,30.5,10.37
5312,50.0,31.0,10.4
5313,50.0,31.5,10.6
5314,50.0,32.0,10.53
5315,50.0,32.5,10.57
5316,50.0,33.0,10.57
5317,50.0,33.5,10.53
5318,50.0,34.0,10.43
5319,50.0,34.5,10.67
5320,50.0,35.0,10.47
5321,50.0,35.5,10.47
5322,50.0,36.0,10.3
5323,50.0,36.5,10.17
5324,50.0,37.0,9.8
5325,50.0,37.5,9.87
5326,50.0,38.0,9.7
5327,50.0,38.5,9.57
5328,50.0,39.0,9.57
5329,50.0,39.5,9.33
5330,49.5,-25.0,-999.99
5331,49.5,-24.5,-999.99
5332,49.5,-24.0,-999.99
5333,49.5,-23.5,-999.99
5334,49.5,-23.0,-999.99
5335,49.5,-22.5,-999.99
5336,49.5,-22.0,-999.99
5337,49.5,-21.5,-999.99
5338,49.5,-21.0,-999.99
5339,49.5,-20.5,-999.99
5340,49.5,-20.0,-999.99
5341,49.5,-19.5,-999.99
5342,49.5,-19.0,-999.99
5343,49.5,-18.5,-999.99
5344,49.5,-18.0,-999.99
5345,49.5,-17.5,-999.99
5346,49.5,-17.0,-999.99
5347,49.5,-16.5,-999.99
5348,49.5,-16.0,-999.99
5349,49.5,-15.5,-999.99
5350,49.5,-15.0,-999.99
5351,49.5,-14.5,-999.99
5352,49.5,-14.0,-999.99
5353,49.5,-13.5,-999.99
5354,49.5,-13.0,-999.99
5355,49.5,-12.5,-999.99
5356,49.5,-12.0,-999.99
5357,49.5,-11.5,-999.99
5358,49.5,-11.0,-999.99
5359,49.5,-10.5,-999.99
5360,49.5,-10.0,-999.99
5361,49.5,-9.5,-999.99
5362,49.5,-9.0,-999.99
5363,49.5,-8.5,-999.99
5364,49.5,-8.0,-999.99
5365,49.5,-7.5,-999.99
5366,49.5,-7.0,-999.99
5367,49.5,-6.5,-999.99
5368,49.5,-6.0,-999.99
5369,49.5,-5.5,-999.99
5370,49.5,-5.0,-999.99
5371,49.5,-4.5,-999.99
5372,49.5,-4.0,-999.99
5373,49.5,-3.5,-999.99
5374,49.5,-3.0,10.53
5375,49.5,-2.5,10.43
5376,49.5,-2.0,10.73
5377,49.5,-1.5,10.37
5378,49.5,-1.0,10.23
5379,49.5,-0.5,10.4
5380,49.5,0.0,10.43
5381,49.5,0.5,10.47
5382,49.5,1.0,10.8
5383,49.5,1.5,11.27
5384,49.5,2.0,11.6
5385,49.5,2.5,11.57
5386,49.5,3.0,11.03
5387,49.5,3.5,10.53
5388,49.5,4.0,10.6
5389,49.5,4.5,10.47
5390,49.5,5.0,10.23
5391,49.5,5.5,10.7
5392,49.5,6.0,10.87
5393,49.5,6.5,10.43
5394,49.5,7.0,10.33
5395,49.5,7.5,10.67
5396,49.5,8.0,11.67
5397,49.5,8.5,11.33
5398,49.5,9.0,10.87
5399,49.5,9.5,9.87
